||||||||||||||||||||||'январь'||'февраль'||'март'||'апрель'||'май'||'июнь'||'июль'||'август'||'сентябрь'||'октябрь'||'ноябрь'||'декабрь'||'Итого'|||||
||||||||||'диаметр ввода'|'давление на вводе'|'температурный график тепловой сети'|'наличие ГВС (да/нет)'|'необходимость резерва ГВС'|'наличие систем учета'|'необходимость диспетчеризации'|'схема присоеденения к тепловой сети'|'резервирование насосов ГВС'|'примечание'||||||||||||||||||||||||||||||||
||||||||||||||||||||'Сумм. объем'|'Сумм. объем'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'Суммарный объем'|||||
1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52
46|'18_85'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||310,83|382,89|46,63|'Р'|46,63|'Р'|46,63|'Р'|46,63|'Р'|13,54|'Р'|||||||1,39|'Р'|41,74|'Р'|41,74|'Р'|40,39|'Р'|1019,04|0,1626||'зависимая'|0|'отсутствует'
47|'18_86'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||512,3|737,44|94,12|'Р'|94,12|'Р'|94,12|'Р'|94,12|'Р'|27,32|'Р'|||||||1,37|'Р'|81,68|'Р'|89,46|'Р'|86,57|'Р'|1912,62|0,13048||'зависимая'|0|'отсутствует'
48|'18_62'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 100 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||621,74|536,4|98,93|'Д'|83,57|'Д'|94,07|'Д'|46,47|'Д'|25,06|'Д'|||||||0|'Д'|40,97|'Д'|61,97|'Д'|70,83|'Д'|1680,01|0,31816||'зависимая'|0|'разгружен'
49|'18_64'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 100 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||919,88|708,23|141,56|'Д'|118,39|'Д'|130,96|'Д'|68,1|'Д'|36,7|'Д'|||||||0|'Д'|73,94|'Д'|90,26|'Д'|100,94|'Д'|2388,96|0,47072||'зависимая'|0|'разгружен'
50|'18_101'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||349,35|465,47|58,51|'Р'|58,51|'Р'|58,51|'Р'|58,51|'Р'|16,98|'Р'|||||||0|'Р'|55,24|'Р'|59,05|'Р'|59,05|'Р'|1239,18|0,17463||'зависимая'|0|'отсутствует'
51|'18_105'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||0|80,91|80,91|'Р'|80,91|'Р'|80,91|'Р'|80,91|'Р'|23,49|'Р'|||||||7,94|'Р'|79,33|'Р'|79,33|'Р'|79,33|'Р'|673,97|0,22181||'зависимая'|0|'разгружен'
52|'18_103'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||0|271,47|271,47|'Р'|271,47|'Р'|271,47|'Р'|271,47|'Р'|78,82|'Р'|||||||44,14|'Р'|264,84|'Р'|264,84|'Р'|264,84|'Р'|2274,83|0,69053||'зависимая'|0|'отсутствует'
53|'18_104'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||0|52,9|52,9|'Р'|52,9|'Р'|52,9|'Р'|52,9|'Р'|15,37|'Р'|||||||4,87|'Р'|48,68|'Р'|48,68|'Р'|48,68|'Р'|430,78|0,15657||'зависимая'|0|'отсутствует'
54|'18_111'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||974,48|1294,94|179,36|'Р'|173,91|'Р'|173,91|'Р'|173,91|'Р'|50,49|'Р'|||||||0|'Р'|165,93|'Р'|171,46|'Р'|171,46|'Р'|3529,85|0,47875||'зависимая'|0|'разгружен'
55|'18_106'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||539,34|686,26|88,75|'Р'|88,75|'Р'|88,75|'Р'|88,75|'Р'|25,77|'Р'|||||||0|'Р'|79,88|'Р'|88,43|'Р'|88,43|'Р'|1863,11|0,26496||'зависимая'|0|'разгружен'
56|'18_107'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|2|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||506,61|691,57|87,03|'Р'|83,82|'Р'|83,82|'Р'|83,82|'Р'|24,33|'Р'|||||||0|'Р'|75,24|'Д'|86,93|'Д'|89,67|'Д'|1812,84|0,24891||'зависимая'|0|'разгружен'
57|'18_109'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|2|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||533,22|619,53|85,03|'Р'|85,03|'Р'|85,03|'Р'|85,03|'Р'|24,69|'Р'|||||||0|'Р'|76,71|'Д'|108,49|'Д'|117,21|'Д'|1819,97|0,26196||'зависимая'|0|'разгружен'
58|'18_144'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 100 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||900,14|1267,18|152,73|'Р'|152,73|'Р'|152,73|'Р'|152,73|'Р'|49,26|'Р'|||||||29,96|'Р'|83,33|'Д'|91,97|'Д'|106,85|'Д'|3139,61|0,44462||'зависимая'|0|'разгружен'
59|'18_146'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||0|77,96|77,96|'Р'|77,96|'Р'|77,96|'Р'|77,96|'Р'|22,63|'Р'|||||||0|'Р'|70,02|'Д'|72,35|'Д'|72,35|'Д'|627,15|0,264775||'зависимая'|0|'разгружен'
60|'18_147'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||721,44|901,7|103,71|'Р'|103,71|'Р'|103,71|'Р'|103,71|'Р'|30,12|'Р'|||||||21,24|'Р'|64,5|'Д'|68,73|'Д'|94,4|'Д'|2316,97|0,36433||'зависимая'|0|'разгружен'
61|'18_148'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 65 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||320,81|315,9|61,23|'Д'|48,45|'Д'|64,49|'Д'|23,82|'Д'|11,41|'Д'|||||||0|'Д'|28,86|'Д'|37,07|'Д'|39,77|'Д'|951,81|0,18066||'зависимая'|0|'разгружен'
62|'18_149'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 65 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||337,48|326,2|74,9|'Д'|54,4|'Д'|69,53|'Д'|25,35|'Д'|13,42|'Д'|||||||0|'Д'|37|'Д'|43,35|'Д'|35,17|'Д'|1016,8|0,18991||'зависимая'|0|'разгружен'
63|'18_150'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|2|'2-х труб., зависим'|'? 80 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||688,01|1106,53|151,33|'Д'|125,49|'Д'|181,63|'Д'|61,17|'Д'|30,62|'Д'|||||||0|'Д'|70,41|'Д'|85|'Д'|120,1|'Д'|2620,29|0,30411||'зависимая'|0|'разгружен'
64|'18_151'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 65 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||449,11|525,16|69,32|'Д'|62,56|'Д'|81,46|'Д'|30,31|'Д'|15,53|'Д'|||||||0|'Д'|45,77|'Д'|62,93|'Д'|62,93|'Д'|1405,08|0,25292||'зависимая'|0|'разгружен'
65|'18_175'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|0|'2-х труб., зависим'|'? 65 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||355,42|418,99|46,48|'Р'|46,48|'Р'|46,48|'Р'|46,48|'Р'|15|'Р'|||||||7,19|'Р'|43,12|'Р'|43,12|'Р'|40,33|'Р'|1109,09|0,18167||'зависимая'|0|'отсутствует'
66|'18_176'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 125 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||1215,53|1362,39|162,26|'Р'|163,65|'Р'|163,65|'Р'|163,65|'Р'|52,78|'Р'|||||||0|'Р'|58,31|'Д'|109,74|'Д'|108,34|'Д'|3560,3|0,62127||'зависимая'|0|'разгружен'
67|'18_177'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|2|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'да'|'нет'|'да'|'нет'|'зависимая'|'нет'||977,87|1147,71|203,25|'Р'|209,09|'Р'|206,13|'Р'|192,43|'Р'|60,95|'Р'|16,45|'Д'|5,4|'Д'|14,46|'Д'|42,47|'Д'|90,92|'Д'|111,16|'Д'|136,87|'Д'|3415,16|0,49982||'зависимая'|0|'разгружен'
68|'18_183'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||1048,77|1500|191,91|'Р'|191,91|'Р'|191,91|'Р'|191,91|'Р'|55,72|'Р'|||||||0|'Р'|189,49|'Р'|189,49|'Р'|189,49|'Р'|3940,6|0,53294||'зависимая'|0|'разгружен'
69|'18_185'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||967,81|1429,88|182,5|'Р'|182,5|'Р'|182,5|'Р'|182,5|'Р'|52,98|'Р'|||||||0|'Р'|180,73|'Д'|180,73|'Д'|180,73|'Д'|3722,86|0,49179||'зависимая'|0|'разгружен'
70|'18_186'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||1176,26|1594,63|220,42|'Р'|219,49|'Р'|219,49|'Р'|219,49|'Р'|63,72|'Р'|||||||0|'Р'|184,33|'Д'|219,78|'Д'|219,78|'Д'|4337,39|0,57409||'зависимая'|0|'разгружен'
71|'18_253'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|2|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||0|0|0|'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'|||||||0|'Р'|0|'Д'|0|'Д'|0|'Д'|0|0,125||'зависимая'|0|'разгружен'
72|'18_337'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||1645,87|2405,18|351,49|'Р'|326,26|'Р'|326,26|'Р'|326,26|'Р'|94,71|'Р'|||||||73,42|'Р'|314,68|'Р'|314,68|'Р'|284,23|'Р'|6463,04|0,86014||'зависимая'|0|'отсутствует'
73|'18_199'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||326,74|411,68|54,06|'Р'|54,06|'Р'|54,06|'Р'|54,06|'Р'|15,69|'Р'|||||||0|'Р'|48,24|'Р'|51,57|'Р'|51,57|'Р'|1121,73|0,16761||'зависимая'|0|'отсутствует'
74|'18_194'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||467,59|491,58|84,31|'Р'|84,31|'Р'|84,31|'Р'|84,31|'Р'|24,48|'Р'|||||||0|'Р'|73,86|'Д'|78,95|'Д'|78,95|'Д'|1552,65|0,23988||'зависимая'|0|'разгружен'
75|'18_196'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||264,08|213,74|25,36|'Р'|25,36|'Р'|25,36|'Р'|25,36|'Р'|7,36|'Р'|||||||0|'Р'|22,74|'Р'|24,31|'Р'|24,31|'Р'|657,98|0,13549||'зависимая'|0|'отсутствует'
76|'18_197'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||264,08|264,6|40,76|'Р'|40,76|'Р'|40,76|'Р'|40,76|'Р'|11,83|'Р'|||||||0|'Р'|34,73|'Р'|37,12|'Р'|37,12|'Р'|812,52|0,1355||'зависимая'|0|'отсутствует'
77|'18_198'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||409,58|473,83|62,89|'Р'|62,89|'Р'|62,89|'Р'|62,89|'Р'|18,26|'Р'|||||||2,05|'Р'|61,47|'Д'|61,47|'Д'|59,48|'Д'|1337,7|0,21579||'зависимая'|0|'разгружен'
78|'18_224'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 50 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||447,37|419,88|86,52|'Д'|67,57|'Д'|85,33|'Д'|39,44|'Д'|20,61|'Д'|||||||0,65|'Д'|33,1|'Д'|48,51|'Д'|64,97|'Д'|1313,95|0,48767||'зависимая'|0|'разгружен'
79|'18_225'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 80 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||1778,3|2302,9|292,74|'Д'|163,07|'Д'|202,47|'Д'|75,05|'Д'|46,25|'Д'|||||||0|'Д'|84,55|'Д'|96,77|'Д'|139,33|'Д'|5181,43|0,89004||'зависимая'|0|'разгружен'
82|'18_226'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|0|'2-х труб., зависим'|'? 50 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||263,61|334,83|48,36|'Р'|46,37|'Р'|46,37|'Р'|46,37|'Р'|13,46|'Д'|||||||7,21|'Р'|33,45|'Р'|33,45|'Р'|33,45|'Р'|906,93|0,13346||'зависимая'|0|'отсутствует'
84|'18_227'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 40 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||208,85|151,74|29|'Д'|23,63|'Д'|30,93|'Д'|11,37|'Д'|7,41|'Д'|||||||0|'Д'|13,85|'Д'|15,93|'Д'|21,94|'Д'|514,65|0,10436||'зависимая'|0|'разгружен'
85|'18_228'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|0|'2-х труб., зависим'|'? 65 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||722,88|989,78|134,2|'Р'|136,23|'Р'|136,23|'Р'|136,23|'Р'|39,55|'Р'|||||||22,13|'Р'|132,77|'Р'|132,77|'Р'|132,77|'Р'|2715,54|0,36123||'зависимая'|0|'отсутствует'
86|'18_229'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 50 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||481,92|516,15|110,95|'Д'|85,12|'Д'|107,8|'Д'|38,48|'Д'|23,85|'Д'|||||||0|'Д'|62,24|'Д'|59,99|'Д'|79,6|'Д'|1566,1|0,24082||'зависимая'|0|'разгружен'
87|'18_231'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 50 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||314,89|367,5|47,95|'Р'|46,55|'Р'|46,55|'Р'|46,55|'Р'|13,52|'Р'|||||||0|'Р'|45,17|'Р'|45,17|'Р'|45,17|'Р'|1019,02|0,1756||'зависимая'|0|'разгружен'
89|'18_221'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|3|'2-х труб., зависим'|'лит.А- ? 50 мм. лит.Б- ? 65 мм. лит.В- ? 65 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||1195,04|1687,01|256,02|'Д'|172,62|'Д'|274,37|'Д'|102,15|'Д'|43,23|'Д'|||||||9,76|'Д'|126,1|'Д'|134,05|'Д'|181,99|'Д'|4182,34|0,2658||'зависимая'|0|'разгружен'
90|'18_222'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 65 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||427,49|344,62|73,02|'Д'|58,27|'Д'|64,37|'Д'|29,46|'Д'|20,28|'Д'|||||||0|'Д'|39,31|'Д'|38,74|'Д'|51,44|'Д'|1147|0,21774||'зависимая'|0|'разгружен'
91|'18_223'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 80 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||234,82|253,31|29,88|'Д'|112,98|'Д'|191,14|'Д'|81,63|'Д'|46,75|'Д'|||||||0|'Д'|94,23|'Д'|104,3|'Д'|154,63|'Д'|1303,67|0,11706||'зависимая'|0|'разгружен'
92|'18_236'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 65 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||1210,94|967,3|203,13|'Д'|161,96|'Д'|209,76|'Д'|77,64|'Д'|47,33|'Д'|||||||0|'Д'|98,7|'Д'|107,11|'Д'|161,75|'Д'|3245,62|0,60608||'зависимая'|0|'разгружен'
93|'18_238'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|2|'2-х труб., зависим'|'лит.А- ? 50 мм. лит.Б- ? 65 мм.'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||367,77|445,54|53,8|'Р'|53,8|'Р'|53,8|'Р'|53,8|'Р'|17,36|'Р'|||||||9,93|'Р'|44,49|'Д'|48,82|'Д'|51,57|'Д'|1200,68|0,18169||'зависимая'|0|'разгружен'
94|'18_239'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||997,42|1359,35|174,26|'Р'|174,26|'Р'|174,26|'Р'|174,26|'Р'|50,59|'Р'|||||||28,61|'Р'|171,66|'Д'|171,66|'Д'|171,66|'Д'|3647,99|0,50986||'зависимая'|0|'разгружен'
95|'18_240'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||443,73|532,62|67,77|'Р'|67,77|'Р'|67,77|'Р'|67,77|'Р'|19,68|'Р'|||||||2,15|'Р'|64,5|'Р'|64,5|'Р'|64,5|'Р'|1462,76|0,22683||'зависимая'|0|'разгружен'
96|'18_241'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'нет'|'нет'|'зависимая'|'нет'||322,02|430,41|50,86|'Р'|50,86|'Р'|50,86|'Р'|50,86|'Р'|14,77|'Р'|||||||1,63|'Р'|48,87|'Р'|48,87|'Р'|48,87|'Р'|1118,88|0,16461||'зависимая'|0|'отсутствует'
97|'18_242'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 65 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||591,42|499,26|121,41|'Д'|107,74|'Д'|124,61|'Д'|52,1|'Д'|25,96|'Д'|||||||0|'Д'|72,44|'Д'|62,13|'Д'|83,22|'Д'|1740,29|0,29601||'зависимая'|0|'разгружен'
98|'18_243'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 50 мм'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||371,06|364,88|115,04|'Д'|67,11|'Д'|113,85|'Д'|40,2|'Д'|20,52|'Д'|||||||0|'Д'|61,33|'Д'|58,26|'Д'|72,68|'Д'|1284,93|0,18563||'зависимая'|0|'разгружен'
99|'18_244'|'Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'лит.А- ? 100 мм. лит.Б- ? 50 мм.'|'6,4 кгс/см'|'95/70 °С'|'нет'|'нет'|'да'|'нет'|'зависимая'|'нет'||733,92|961,24|122,39|'Р'|121,67|'Р'|122,41|'Р'|121,24|'Р'|38,87|'Р'|||||||19,05|'Р'|82,07|'Д'|87,7|'Д'|105,46|'Д'|2516,02|0,29407||'зависимая'|0|'разгружен'
