1|2|3|4|5|6|7|||||'1605/12'|||15|16|17|18||||||||||||||32|33|34|35|36|37
490||'Ульянка'|'Стойкости ул.'|33|'2 А'||5000490|'орг-ия с гос. участием'||'панельный'|'другое'|1965|'панельные'|5|0|4|80|3554.72|3554.72|3508.42||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
491||'Ульянка'|'Стойкости ул.'|34|'1 А'||5000491|'орг-ия с гос. участием'||'кирпичный'|'другое'|1974|'кирпичные'|9|0|2|35|6629.43|6629.43|5947.33|682.1|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1|1|1|0
492||'Ульянка'|'Стойкости ул.'|23|'2 А'||5000492|'орг-ия с гос. участием'||'панельный'|'другое'|2006|'панельные'|9|0|5|152|9574.8|9574.8|9372.7|202.1|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|5|3|1|1|1|0
493||'Ульянка'|'Стойкости ул.'|36|'1 А'||5000493|'орг-ия с гос. участием'||'кирпичный'|'другое'|1974|'кирпичные'|9|0|3|35|6897.28|6897.28|6041.38|855.9|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|4|1|1|1|0
494||'Ульянка'|'Стойкости ул.'|38|'1 А'||5000494|'орг-ия с гос. участием'||'кирпичный'|'другое'|1974|'кирпичные'|9|0|2|33|6505.39|6505.39|5821.69|683.7|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1|1|1|0
495||'Княжево'|'Счастливая ул.'|1|'А'||5000495|'орг-ия с гос. участием'||'хрущевка'|'другое'|1964|'панельные'|5|0|7|70|3256.5|3256.5|3171.3|85.2|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
496||'Княжево'|'Счастливая ул.'|2|'А'||5000496|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1964|'панельные'|5|0|7|70|3236.3|3236.3|3193.7||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|0|0|0
497||'Княжево'|'Счастливая ул.'|7|'А'||5000497|'орг-ия с гос. участием'||'хрущевка'|'другое'|1964|'панельные'|5|0|7|70|3278.5|3278.5|3191.5|87|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
498||'Княжево'|'Счастливая ул.'|8|'А'||5000498|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1964|'панельные'|5|0|7|70|3251.1|3251.1|3208.2||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|0|0|0
499||'Княжево'|'Счастливая ул.'|9|'А'||5000499|'орг-ия с гос. участием'||'хрущевка'|'другое'|1964|'панельные'|5|0|7|70|3269.49|3269.49|3183.99|85.5|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
500||'Княжево'|'Счастливая ул.'|10|'А'||5000500|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1964|'панельные'|5|0|5|50|2480|2480|2437.9||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|0|0|0
501||'Княжево'|'Счастливая ул.'|15|'А'||5000501|'орг-ия с гос. участием'||'хрущевка'|'другое'|1965|'панельные'|9|0|1|54|1976.5|1976.5|1923.6|52.9|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|2|0|1|1|0
502||'Княжево'|'Счастливая ул.'|19|'А'||5000502|'орг-ия с гос. участием'||'хрущевка'|'другое'|1965|'панельные'|5|0|7|70|3263.1|3263.1|3177.6|85.5|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
503||'Дачное'|'Танкиста  Хрустицкого ул .'|60|'А'||5000503|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1961|'панельные'|3|0|2|18|778.9|778.9|760.7||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
504||'Дачное'|'Танкиста  Хрустицкого ул .'|64|'А'||5000504|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1961|'панельные'|3|0|2|18|778|778|759.8||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
505||'Дачное'|'Танкиста  Хрустицкого ул .'|68|'А'||5000505|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1960|'панельные'|3|0|1|12|438.2|438.2|438.2||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|0
506||'Дачное'|'Танкиста  Хрустицкого ул .'|70|'А'||5000506|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1960|'панельные'|3|0|2|18|755.1|755.1|755.1||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|0
507||'Дачное'|'Танкиста  Хрустицкого ул .'|72|'А'||5000507|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1960|'панельные'|3|0|2|18|767.7|767.7|767.7||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
508||'Дачное'|'Танкиста  Хрустицкого ул .'|74|'А'||5000508|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1960|'панельные'|3|0|1|12|436.6|436.6|436.6||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
509||'Дачное'|'Танкиста  Хрустицкого ул .'|76|'А'||5000509|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1961|'панельные'|3|0|1|12|432.9|432.9|432.9||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|0
510||'Дачное'|'Танкиста  Хрустицкого ул .'|78|'А'||5000510|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1961|'панельные'|3|0|1|12|446.6|446.6|433.5||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|0
511||'Дачное'|'Танкиста  Хрустицкого ул .'|82|'А'||5000511|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1960|'панельные'|3|0|2|18|765.3|765.3|765.3||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
512||'Дачное'|'Танкиста  Хрустицкого ул .'|84|'А'||5000512|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1961|'панельные'|3|0|1|12|436.2|436.2|436.2||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
513||'Дачное'|'Танкиста  Хрустицкого ул .'|86|'А'||5000513|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1961|'панельные'|3|0|1|12|437|437|437||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
514||'Дачное'|'Танкиста  Хрустицкого ул .'|90|'А'||5000514|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1960|'панельные'|3|0|2|18|778.5|778.5|760.3||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
515||'Дачное'|'Танкиста  Хрустицкого ул .'|92|'А'||5000515|'орг-ия с гос. участием'|'под снос'|'панельный'|'другое'|1962|'панельные'|4|0|3|48|2140.4|2140.4|2117.8||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
516||'Дачное'|'Танкиста  Хрустицкого ул .'|96|'А'||5000516|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1962|'панельные'|4|0|3|48|2350.3|2350.3|2117.9|232.4|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
517||'Дачное'|'Танкиста  Хрустицкого ул .'|98|'А'||5000517|'орг-ия с гос. участием'|'под снос'|'панельный'|'другое'|1963|'панельные'|4|0|4|64|2736.9|2736.9|2707.1||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|2|1|0|0|0
518||'Дачное'|'Танкиста  Хрустицкого ул .'|100|'А'||5000518|'орг-ия с гос. участием'|'под снос'|'панельный'|'другое'|1962|'панельные'|4|0|3|48|2147.5|2147.5|2084.5|63|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
519||'Дачное'|'Танкиста  Хрустицкого ул .'|104|'А'||5000519|'орг-ия с гос. участием'|'под снос'|'панельный'|'другое'|1966|'панельные'|4|0|3|48|2057.5|2057.5|2042.9||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
520||'Дачное'|'Танкиста  Хрустицкого ул .'|106|'А'||5000520|'орг-ия с гос. участием'|'под снос'|'кирпичный'|'другое'|1964|'панельные'|5|0|5|42|3485.5|3485.5|3466.2||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0||1|1|1|0
521||'Дачное'|'Танкиста  Хрустицкого ул .'|110|'А'||5000521|'орг-ия с гос. участием'|'под снос'|'панельный'|'другое'|1964|'панельные'|4|0|3|48|2156|2156|2135.2||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|0
522||'Дачное'|'Танкиста  Хрустицкого ул .'|112|'А'||5000522|'орг-ия с гос. участием'|'под снос'|'кирпичный'|'другое'|1963|'кирпичные'|5|0|4|40|3514.3|3514.3|3483.3||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
523||'Дачное'|'Танкиста  Хрустицкого ул .'|114|'А'||5000523|'орг-ия с гос. участием'|'под снос'|'кирпичный'|'другое'|1963|'кирпичные'|5|0|4|80|3528.7|3528.7|3502.5||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
524||'Дачное'|'Танкиста  Хрустицкого ул .'|116|'А'||5000524|'орг-ия с гос. участием'|'под снос'|'кирпичный'|'другое'|1963|'кирпичные'|5|0|4|40|3600.6|3600.6|3540.6|60|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
525||'Дачное'|'Танкиста  Хрустицкого ул .'|66|'А'||5000525|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1961|'панельные'|3|0|1|12|432.2|432.2|432.2||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
526||'Дачное'|'Танкиста  Хрустицкого ул .'|80|'А'||5000526|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1960|'панельные'|3|0|2|18|765.5|765.5|765.5||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
527||'Дачное'|'Танкиста  Хрустицкого ул .'|88|'А'||5000527|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1961|'панельные'|3|0|1|12|445.8|445.8|432.5||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
528||'Дачное'|'Танкиста  Хрустицкого ул .'|102|'А'||5000528|'орг-ия с гос. участием'|'под снос'|'панельный'|'другое'|1963|'панельные'|4|0|4|64|2727.4|2727.4|2727.4||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|2|1|0|1|0
529||'Дачное'|'Танкиста  Хрустицкого ул .'|108|'А'||5000529|'орг-ия с гос. участием'|'под снос'|'кирпичный'|'другое'|1964|'кирпичные'|5|0|4|40|3576.9|3576.9|3558.8||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
530||'Дачное'|'Танкиста  Хрустицкого ул .'|8|'А'||5000530|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1958|'панельные'|3|0|2|24|1183.8|1183.8|1171.5||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
531||'Дачное'|'Танкиста  Хрустицкого ул .'|16|'А'||5000531|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1958|'панельные'|3|0|1|12|453.1|453.1|434.5||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
532||'Дачное'|'Танкиста  Хрустицкого ул .'|20|'А'||5000532|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1958|'панельные'|3|0|1|12|442.7|442.7|429.5||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
533||'Дачное'|'Танкиста  Хрустицкого ул .'|22|'А'||5000533|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1959|'панельные'|3|0|1|12|435.8|435.8|435.8||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
534||'Дачное'|'Танкиста  Хрустицкого ул .'|24|'А'||5000534|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1959|'панельные'|3|0|2|18|778.3|778.3|760||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
535||'Дачное'|'Танкиста  Хрустицкого ул .'|26|'А'||5000535|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1959|'панельные'|3|0|1|12|444.9|444.9|432.2||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
536||'Дачное'|'Танкиста  Хрустицкого ул .'|28|'А'||5000536|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1959|'панельные'|3|0|2|18|778.8|778.8|760.3||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
537||'Дачное'|'Танкиста  Хрустицкого ул .'|32|'А'||5000537|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1959|'панельные'|3|0|2|18|775.8|775.8|757||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
538||'Дачное'|'Танкиста  Хрустицкого ул .'|34|'А'||5000538|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1959|'панельные'|3|0|1|12|467.5|467.5|435.2||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|0
539||'Дачное'|'Танкиста  Хрустицкого ул .'|36|'А'||5000539|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1959|'панельные'|3|0|2|18|759.5|759.5|759.5||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
540||'Дачное'|'Танкиста  Хрустицкого ул .'|38|'А'||5000540|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1959|'панельные'|3|0|2|18|764.1|764.1|764.1||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
541||'Дачное'|'Танкиста  Хрустицкого ул .'|40|'А'||5000541|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1959|'панельные'|3|0|2|18|776.1|776.1|757.5||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
542||'Дачное'|'Танкиста  Хрустицкого ул .'|42|'А'||5000542|'орг-ия с гос. участием'|'под снос'|'хрущевка'|'другое'|1960|'панельные'|3|0|2|18|755|755|755||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
